Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,y
Female,26.0,1.6024075424741917,106.24075424741916,yes,yes,3.0,3.0,Sometimes,yes,1.8481508494838308,no,0.0,0.5759245752580846,Sometimes,Motorbike,Obesity_Type_III
Male,20.355972678651263,1.822201366067437,104.35597267865126,yes,no,2.0,3.0,Frequently,no,2.288054642697477,no,1.9320819640462152,0.0,no,Motorbike,Obesity_Type_I
Male,19.517575845747505,1.764824241542525,55.321616102834994,yes,yes,2.0,4.0,Sometimes,no,2.839191948582501,no,2.0,1.8391919485825008,no,Public_Transportation,Insufficient_Weight
Female,18.97585207946253,1.65,82.07244376161239,yes,yes,2.9758520794625345,3.0,Sometimes,no,1.0,no,0.0241479205374653,0.9758520794625346,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.0,1.67,91.0,yes,yes,1.0,3.0,Frequently,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,27.0,1.85,75.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,0.0,no,Walking,Normal_Weight
Female,23.99798911587309,1.7125527857083314,127.2653329914677,yes,no,3.0,3.0,Sometimes,no,2.749748639484136,no,0.5005027210317281,0.250251360515864,no,Bike,Obesity_Type_III
Female,21.400144276888938,1.6129992786155554,45.0,no,yes,2.649963930777765,3.0,Sometimes,no,1.3500360692222348,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,23.179309275725128,1.7465746734432546,105.0,yes,yes,3.0,3.0,Sometimes,no,2.0597697585750425,no,1.0597697585750423,0.1195395171500848,Sometimes,Public_Transportation,Obesity_Type_I
Female,25.65440708101165,1.5733917256107983,105.0671371560216,yes,yes,3.0,3.0,Sometimes,yes,1.0431991148735436,no,0.0863982297470873,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,23.0,1.681065841220082,75.0,yes,yes,2.368861374002737,3.0,Frequently,yes,2.368861374002737,no,0.3688613740027371,2.0,no,Walking,Overweight_Level_I
Male,28.948090713972768,1.732650358563292,108.00274471309652,yes,yes,1.4207637144108922,3.210381857205446,Sometimes,yes,1.789618142794554,yes,0.4207637144108922,0.0,Frequently,Bike,Obesity_Type_II
Male,18.721353535763388,1.757213535357634,79.27864646423662,yes,yes,2.0,3.0,Frequently,no,2.7213535357633885,no,0.7213535357633886,1.4427070715267771,Frequently,Public_Transportation,Overweight_Level_I
Female,25.32203473335285,1.6777965882494876,117.16948515818451,yes,no,3.0,3.0,Sometimes,no,2.9152543416691064,no,0.1694913166617873,0.0847456583308936,no,Automobile,Obesity_Type_III
Male,31.429191845400126,1.7528540407729991,117.7167673816005,yes,no,2.4291918454001244,3.0,Sometimes,no,2.7145959227000622,no,0.0,1.429191845400125,Sometimes,Automobile,Obesity_Type_II
Male,19.70227334303372,1.5740454668606745,73.55341001455056,no,no,3.0,3.148863328483144,Frequently,no,2.0,no,2.702273343033714,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,41.0,1.75,115.19971144622212,yes,yes,2.0,2.2999278615555303,Sometimes,no,1.6499639307777652,no,0.3500360692222348,0.0,Sometimes,Bike,Obesity_Type_II
Male,22.977681218810325,1.7446094213291807,99.01115939059484,yes,yes,2.0,1.988840609405163,Sometimes,no,2.494420304702581,no,1.4832609141077444,2.0,no,Public_Transportation,Obesity_Type_I
Female,17.26705942152179,1.616335297107609,66.90058913228269,no,no,1.6335297107608948,1.0,Sometimes,no,1.3664702892391052,no,0.0,1.2670594215217894,no,Public_Transportation,Overweight_Level_I
Female,20.30087830981677,1.6,65.90263492945031,no,no,2.6991216901832304,3.0,Sometimes,no,2.3008783098167696,yes,0.3008783098167696,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.15617438886504,1.7871504222922927,148.93417028490407,yes,yes,3.0,3.0,Frequently,no,2.39452179860813,no,1.2109564027837405,0.6054782013918701,Sometimes,Motorbike,Obesity_Type_III
Female,39.25077477074706,1.5500309908298824,61.876162156120586,no,yes,2.0,2.2507747707470576,Frequently,no,2.0,no,1.8761621561205863,0.6253873853735288,Sometimes,Motorbike,Overweight_Level_I
Male,24.983593357782365,1.7065572890518823,85.98359335778237,yes,yes,2.0,2.344271094811757,Frequently,no,2.6721355474058788,no,0.0,0.6721355474058786,Frequently,Motorbike,Overweight_Level_II
Female,26.0,1.591196998982496,105.1196998982496,yes,yes,3.0,3.0,Sometimes,yes,1.623939979649922,no,0.0,0.6880300101750391,Sometimes,Motorbike,Obesity_Type_III
Male,22.56830860333547,1.697049258100064,50.86338279332906,yes,yes,2.4316913966645286,3.0,Always,no,2.5683086033354714,no,0.0,1.5683086033354716,no,Public_Transportation,Insufficient_Weight
Female,24.954553619658544,1.628636608589756,93.34084785256094,no,no,3.0,3.8636608589756265,Always,no,1.0,no,1.9091072393170845,0.0908927606829157,no,Public_Transportation,Obesity_Type_II
Male,20.0,1.8,65.0,no,yes,2.0,3.0,Frequently,no,1.0,no,2.0,0.0,Sometimes,Motorbike,Normal_Weight
Male,23.0,1.75,69.0,no,no,3.0,3.0,no,no,2.0,no,2.0,1.0,Sometimes,Automobile,Normal_Weight
Male,21.74319296850347,1.7075226901049885,75.0,no,no,2.0,3.0,Frequently,no,2.7522690104988428,yes,2.504538020997685,0.7522690104988425,Frequently,Automobile,Overweight_Level_I
Female,18.0,1.67,66.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,24.39309772466676,1.6117929317400028,97.5517670649993,yes,yes,3.0,2.179293174000281,Frequently,no,1.0,no,0.7861954493335208,1.2138045506664792,Sometimes,Public_Transportation,Obesity_Type_II
Male,20.4096276104626,1.65,80.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.4096276104625929,2.0,no,Walking,Overweight_Level_II
Male,17.0,1.894315010671453,59.844954836494175,no,no,2.948318278831392,3.051681721168608,Sometimes,no,2.0,no,2.948318278831392,1.0,no,Walking,Insufficient_Weight
Male,21.29398108906528,1.835300945546736,124.2650472773368,yes,yes,2.85300945546736,1.29398108906528,Always,no,1.14699054453264,no,0.2939810890652798,0.1469905445326399,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.35824685157021,1.7398679345016543,143.19555919231436,yes,yes,3.0,3.0,Frequently,no,1.5802191435537236,no,1.160438287107447,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,20.0,1.600611422444871,74.29444889206958,no,no,3.0,2.4111022158608284,Frequently,no,2.0,no,2.4111022158608284,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,19.43488419404836,1.8143982374806265,160.26540277782084,yes,yes,3.0,3.0,Frequently,no,1.8206394757439552,no,1.6412789514879107,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,22.0,1.603390297910487,66.3390297910487,no,yes,2.660970208951299,3.339029791048701,Sometimes,no,2.339029791048701,no,2.660970208951299,0.6780595820974014,no,Motorbike,Overweight_Level_I
Male,22.0,1.88,90.0,yes,yes,2.0,3.0,Always,no,1.0,no,0.0,1.0,Sometimes,Automobile,Overweight_Level_I
Male,23.0,1.72,82.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,26.0,1.7,70.0,no,yes,2.0,3.0,Sometimes,yes,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,21.092142845994825,1.6723035711498706,75.04607142299741,yes,yes,2.0460714229974126,3.0460714229974126,Sometimes,no,1.953928577002588,no,0.9539285770025874,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,20.0,1.64,49.0,no,no,3.0,3.0,Sometimes,yes,2.0,no,2.0,1.0,Sometimes,Automobile,Insufficient_Weight
Male,19.226529307398927,1.9335917584439355,119.19896980549194,yes,yes,2.0,2.226529307398925,Frequently,no,2.6132646536994626,no,1.0,1.3867353463005374,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.89855418852708,1.644927709426354,82.10144581147291,yes,yes,2.898554188527079,3.0,Sometimes,no,1.1014458114729209,no,0.1014458114729207,0.8985541885270792,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.608417730421408,1.7195791134789296,50.0,no,yes,1.3915822695785929,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,25.27444312729865,1.8427444312729864,105.48370458180092,yes,yes,2.758147709099548,3.0,Frequently,no,3.0,no,1.5162954181990966,1.7581477090995483,Sometimes,Public_Transportation,Obesity_Type_I
Male,27.928450631850485,1.6678535189555144,78.0,yes,yes,2.4642253159252414,1.928450631850483,Sometimes,no,1.5357746840747586,no,0.928450631850483,0.4642253159252415,Frequently,Automobile,Overweight_Level_II
Male,19.94139626882824,1.8655311701506256,61.94139626882824,yes,yes,3.0,3.611720746234352,Sometimes,no,2.388279253765648,yes,1.611720746234352,0.3882792537656477,Sometimes,Bike,Insufficient_Weight
Male,18.60347637671816,1.8466152904021715,167.6441471566264,yes,yes,3.0,3.0,Frequently,no,1.9245654529102307,no,1.8491309058204608,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,22.0,1.65,56.0,no,no,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.576033593673465,1.6926786982451534,132.387701856148,yes,yes,3.0,3.0,Sometimes,yes,1.427995800790817,no,0.8559916015816338,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,30.05070148683092,1.7597464925658457,112.20280594732364,yes,yes,1.050701486830915,3.0,no,yes,2.0253507434154576,yes,0.0,0.050701486830915,Frequently,Automobile,Obesity_Type_II
Male,34.0,1.69,84.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Automobile,Overweight_Level_II
Male,20.589622607083296,1.718207547858334,100.0,yes,yes,2.0,1.4103773929167032,Sometimes,no,2.0,no,0.4103773929167031,1.5896226070832968,no,Public_Transportation,Obesity_Type_I
Male,21.714595922700063,1.6699782854109957,80.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,2.7145959227000622,1.7145959227000622,no,Walking,Overweight_Level_II
Female,16.046665663213616,1.570466656632136,49.046665663213616,no,yes,1.9533343367863845,4.0,Always,no,2.0,no,0.0466656632136154,1.0466656632136155,Sometimes,Public_Transportation,Normal_Weight
Female,25.397229951950976,1.5833573393618998,107.3495841764351,yes,yes,3.0,3.0,Sometimes,yes,1.0753462560061282,no,0.1506925120122564,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26.0,1.621579816862078,108.1579816862078,yes,no,3.0,3.0,Sometimes,no,2.23159633724156,no,0.0,0.3842018313792199,no,Bike,Obesity_Type_III
Male,22.22779472439845,1.7006948681099612,75.61389736219922,yes,no,2.613897362199226,3.613897362199226,Frequently,no,1.386102637800774,no,0.3861026378007742,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,24.277547884738496,1.6083264365421548,98.41839086446129,yes,yes,3.0,1.832643654215484,Frequently,no,1.0,no,0.5550957694769894,1.4449042305230106,Sometimes,Public_Transportation,Obesity_Type_II
Female,22.0,1.58,58.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Female,21.014034379527903,1.6149298281023603,45.0,no,yes,2.7464914051180243,3.0,Sometimes,no,1.2535085948819755,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,31.2636744243396,1.753681627878302,117.0546976973584,yes,no,2.2636744243395985,3.0,Sometimes,no,2.631837212169799,no,0.0,1.2636744243395983,Sometimes,Automobile,Obesity_Type_II
Female,19.0,1.6,60.0,no,yes,2.0,3.0,Frequently,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.375582952639945,1.6912674885791985,51.24883409472011,no,yes,2.624417047360056,3.0,Frequently,no,2.375582952639944,no,0.0,1.375582952639944,no,Public_Transportation,Insufficient_Weight
Male,35.21828013746448,1.7807276004582149,104.78171986253552,yes,yes,2.9636199770892526,1.0727600458214943,no,no,2.9636199770892526,no,2.9636199770892526,1.0,Frequently,Automobile,Obesity_Type_I
Male,23.0,1.740451347193368,53.13540415801042,no,yes,2.045134719336806,3.0,Frequently,no,1.045134719336806,no,2.954865280663194,1.909730561326388,no,Public_Transportation,Insufficient_Weight
Female,20.32386033446866,1.621079534448229,45.0,no,yes,3.0,3.0,Frequently,no,1.2159068896457734,no,1.1079534448228867,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,20.90199968786105,1.8732159975028884,62.90199968786105,yes,yes,3.0,3.41960006242779,Frequently,no,2.58039993757221,no,1.41960006242779,0.5803999375722101,Sometimes,Motorbike,Insufficient_Weight
Female,17.711945357302522,1.764402732134874,50.0,no,yes,2.288054642697477,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17.0,1.8,68.0,yes,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,23.0,1.62,58.0,no,no,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Female,26.0,1.59,47.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.232771340430304,1.6660337195741817,54.53445731913939,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.2327713404303042,1.7672286595696958,Sometimes,Bike,Normal_Weight
Male,41.0,1.8,99.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Frequently,Automobile,Obesity_Type_I
Male,21.18929871608788,1.7928394807413182,105.18929871608788,yes,yes,2.0,3.0,Always,no,1.1892987160878723,no,0.0,0.0946493580439362,Sometimes,Public_Transportation,Obesity_Type_I
Male,30.13821426899224,1.7727642853798449,109.18428569198966,yes,yes,2.953928577002588,2.9078571540051747,Sometimes,no,1.0460714229974126,no,1.953928577002588,0.0921428459948252,Sometimes,Automobile,Obesity_Type_I
Male,22.04072880231897,1.74,93.97963559884052,yes,yes,2.0,3.0,Sometimes,no,1.95927119768103,no,0.0407288023189701,0.0407288023189701,Sometimes,Public_Transportation,Obesity_Type_I
Male,24.044486520109608,1.7917794608043844,120.5222432600548,yes,no,2.5222432600548044,3.0,Sometimes,no,2.5222432600548044,no,2.0,0.4777567399451956,Sometimes,Walking,Obesity_Type_II
Male,27.226188170188674,1.7710952473192454,112.55476236596226,yes,yes,1.2773811829811326,3.0,Sometimes,yes,2.0,yes,0.0,0.2773811829811327,Sometimes,Bike,Obesity_Type_II
Male,23.73892469021552,1.8363053765489223,122.26107530978447,yes,no,3.0,2.3694623451077588,Frequently,no,2.3694623451077588,no,1.3694623451077583,0.0,Sometimes,Walking,Obesity_Type_II
Male,23.824968908625983,1.8358751554568704,122.175031091374,yes,no,3.0,2.4124844543129926,Frequently,no,2.4124844543129926,no,1.4124844543129924,0.0,Sometimes,Walking,Obesity_Type_II
Male,19.78061134056824,1.823258952310084,159.42283852816715,yes,yes,3.0,3.0,Frequently,no,2.2225764175710303,no,1.554847164857939,0.7774235824289695,Sometimes,Motorbike,Obesity_Type_III
Female,24.913340520575225,1.6885248113349005,120.28577853061392,yes,no,3.0,3.0,Sometimes,no,2.864167565071903,no,0.2716648698561938,0.1358324349280969,no,Automobile,Obesity_Type_III
Female,25.61552860642373,1.5748982665010804,105.4121836179894,yes,yes,3.0,3.0,Sometimes,yes,1.0480589241970335,no,0.0961178483940674,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25.72201464312616,1.5707719325788614,104.46712004225536,yes,yes,3.0,3.0,Sometimes,yes,1.0347481696092302,no,0.0694963392184604,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,16.85510512790878,1.6014489487209125,65.0,no,yes,2.710210255817554,1.0,Sometimes,no,2.0,yes,0.8551051279087769,1.7102102558175538,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.613264653699463,1.5061326465369946,58.61326465369946,yes,yes,2.6132646536994626,3.0,Frequently,no,1.0,no,0.6132646536994626,1.2265293073989252,Sometimes,Walking,Overweight_Level_I
Female,29.87345997747347,1.653163500563163,71.12654002252653,yes,yes,2.0,3.0,Sometimes,no,1.0632700112632656,no,0.1265400225265309,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.4984837053128,1.745045488840616,78.4984837053128,yes,yes,2.5015162946872,1.0,Sometimes,no,2.0,no,2.003032589374399,0.0,Sometimes,Walking,Overweight_Level_I
Female,26.08261141209024,1.523801273281031,64.48757958006445,yes,no,2.0,1.0,Sometimes,no,1.7024840839871094,no,0.2975159160128907,0.0,no,Public_Transportation,Overweight_Level_II
Male,24.48120937825664,1.7259395310871684,83.51879062174336,no,yes,3.0,3.0,no,no,2.481209378256634,yes,1.962418756513268,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,18.0,1.7540340964206644,85.40340964206645,yes,no,2.201704821033225,3.0,Sometimes,no,2.798295178966775,no,1.0,0.2017048210332248,Sometimes,Public_Transportation,Overweight_Level_II
Male,43.710291861424224,1.694841167445697,84.45235023370907,no,yes,3.0,3.0,Frequently,no,1.5158832554303112,no,0.0,0.0,no,Automobile,Overweight_Level_II
Male,23.0,1.740451347193368,53.13540415801042,no,yes,2.045134719336806,3.0,Frequently,no,1.045134719336806,no,2.954865280663194,1.909730561326388,no,Public_Transportation,Insufficient_Weight
Female,20.32386033446866,1.621079534448229,45.0,no,yes,3.0,3.0,Frequently,no,1.2159068896457734,no,1.1079534448228867,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,20.90199968786105,1.8732159975028884,62.90199968786105,yes,yes,3.0,3.41960006242779,Frequently,no,2.58039993757221,no,1.41960006242779,0.5803999375722101,Sometimes,Motorbike,Insufficient_Weight
Female,17.711945357302522,1.764402732134874,50.0,no,yes,2.288054642697477,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17.0,1.8,68.0,yes,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,23.0,1.62,58.0,no,no,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Female,26.0,1.59,47.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.232771340430304,1.6660337195741817,54.53445731913939,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.2327713404303042,1.7672286595696958,Sometimes,Bike,Normal_Weight
Male,41.0,1.8,99.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Frequently,Automobile,Obesity_Type_I
Male,21.18929871608788,1.7928394807413182,105.18929871608788,yes,yes,2.0,3.0,Always,no,1.1892987160878723,no,0.0,0.0946493580439362,Sometimes,Public_Transportation,Obesity_Type_I
Male,30.13821426899224,1.7727642853798449,109.18428569198966,yes,yes,2.953928577002588,2.9078571540051747,Sometimes,no,1.0460714229974126,no,1.953928577002588,0.0921428459948252,Sometimes,Automobile,Obesity_Type_I
Male,22.04072880231897,1.74,93.97963559884052,yes,yes,2.0,3.0,Sometimes,no,1.95927119768103,no,0.0407288023189701,0.0407288023189701,Sometimes,Public_Transportation,Obesity_Type_I
Male,24.044486520109608,1.7917794608043844,120.5222432600548,yes,no,2.5222432600548044,3.0,Sometimes,no,2.5222432600548044,no,2.0,0.4777567399451956,Sometimes,Walking,Obesity_Type_II
Male,27.226188170188674,1.7710952473192454,112.55476236596226,yes,yes,1.2773811829811326,3.0,Sometimes,yes,2.0,yes,0.0,0.2773811829811327,Sometimes,Bike,Obesity_Type_II
Male,23.73892469021552,1.8363053765489223,122.26107530978447,yes,no,3.0,2.3694623451077588,Frequently,no,2.3694623451077588,no,1.3694623451077583,0.0,Sometimes,Walking,Obesity_Type_II
Male,23.824968908625983,1.8358751554568704,122.175031091374,yes,no,3.0,2.4124844543129926,Frequently,no,2.4124844543129926,no,1.4124844543129924,0.0,Sometimes,Walking,Obesity_Type_II
Male,19.78061134056824,1.823258952310084,159.42283852816715,yes,yes,3.0,3.0,Frequently,no,2.2225764175710303,no,1.554847164857939,0.7774235824289695,Sometimes,Motorbike,Obesity_Type_III
Female,24.913340520575225,1.6885248113349005,120.28577853061392,yes,no,3.0,3.0,Sometimes,no,2.864167565071903,no,0.2716648698561938,0.1358324349280969,no,Automobile,Obesity_Type_III
Female,25.61552860642373,1.5748982665010804,105.4121836179894,yes,yes,3.0,3.0,Sometimes,yes,1.0480589241970335,no,0.0961178483940674,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25.72201464312616,1.5707719325788614,104.46712004225536,yes,yes,3.0,3.0,Sometimes,yes,1.0347481696092302,no,0.0694963392184604,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,16.85510512790878,1.6014489487209125,65.0,no,yes,2.710210255817554,1.0,Sometimes,no,2.0,yes,0.8551051279087769,1.7102102558175538,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.613264653699463,1.5061326465369946,58.61326465369946,yes,yes,2.6132646536994626,3.0,Frequently,no,1.0,no,0.6132646536994626,1.2265293073989252,Sometimes,Walking,Overweight_Level_I
Female,29.87345997747347,1.653163500563163,71.12654002252653,yes,yes,2.0,3.0,Sometimes,no,1.0632700112632656,no,0.1265400225265309,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.4984837053128,1.745045488840616,78.4984837053128,yes,yes,2.5015162946872,1.0,Sometimes,no,2.0,no,2.003032589374399,0.0,Sometimes,Walking,Overweight_Level_I
Female,26.08261141209024,1.523801273281031,64.48757958006445,yes,no,2.0,1.0,Sometimes,no,1.7024840839871094,no,0.2975159160128907,0.0,no,Public_Transportation,Overweight_Level_II
Male,24.48120937825664,1.7259395310871684,83.51879062174336,no,yes,3.0,3.0,no,no,2.481209378256634,yes,1.962418756513268,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,18.0,1.7540340964206644,85.40340964206645,yes,no,2.201704821033225,3.0,Sometimes,no,2.798295178966775,no,1.0,0.2017048210332248,Sometimes,Public_Transportation,Overweight_Level_II
Male,43.710291861424224,1.694841167445697,84.45235023370907,no,yes,3.0,3.0,Frequently,no,1.5158832554303112,no,0.0,0.0,no,Automobile,Overweight_Level_II
Male,23.0,1.740451347193368,53.13540415801042,no,yes,2.045134719336806,3.0,Frequently,no,1.045134719336806,no,2.954865280663194,1.909730561326388,no,Public_Transportation,Insufficient_Weight
Female,20.32386033446866,1.621079534448229,45.0,no,yes,3.0,3.0,Frequently,no,1.2159068896457734,no,1.1079534448228867,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,20.90199968786105,1.8732159975028884,62.90199968786105,yes,yes,3.0,3.41960006242779,Frequently,no,2.58039993757221,no,1.41960006242779,0.5803999375722101,Sometimes,Motorbike,Insufficient_Weight
Female,17.711945357302522,1.764402732134874,50.0,no,yes,2.288054642697477,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17.0,1.8,68.0,yes,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,23.0,1.62,58.0,no,no,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Female,26.0,1.59,47.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.232771340430304,1.6660337195741817,54.53445731913939,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.2327713404303042,1.7672286595696958,Sometimes,Bike,Normal_Weight
Male,41.0,1.8,99.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Frequently,Automobile,Obesity_Type_I
Male,21.18929871608788,1.7928394807413182,105.18929871608788,yes,yes,2.0,3.0,Always,no,1.1892987160878723,no,0.0,0.0946493580439362,Sometimes,Public_Transportation,Obesity_Type_I
Male,30.13821426899224,1.7727642853798449,109.18428569198966,yes,yes,2.953928577002588,2.9078571540051747,Sometimes,no,1.0460714229974126,no,1.953928577002588,0.0921428459948252,Sometimes,Automobile,Obesity_Type_I
Male,22.04072880231897,1.74,93.97963559884052,yes,yes,2.0,3.0,Sometimes,no,1.95927119768103,no,0.0407288023189701,0.0407288023189701,Sometimes,Public_Transportation,Obesity_Type_I
Male,24.044486520109608,1.7917794608043844,120.5222432600548,yes,no,2.5222432600548044,3.0,Sometimes,no,2.5222432600548044,no,2.0,0.4777567399451956,Sometimes,Walking,Obesity_Type_II
Male,27.226188170188674,1.7710952473192454,112.55476236596226,yes,yes,1.2773811829811326,3.0,Sometimes,yes,2.0,yes,0.0,0.2773811829811327,Sometimes,Bike,Obesity_Type_II
Male,23.73892469021552,1.8363053765489223,122.26107530978447,yes,no,3.0,2.3694623451077588,Frequently,no,2.3694623451077588,no,1.3694623451077583,0.0,Sometimes,Walking,Obesity_Type_II
Male,23.824968908625983,1.8358751554568704,122.175031091374,yes,no,3.0,2.4124844543129926,Frequently,no,2.4124844543129926,no,1.4124844543129924,0.0,Sometimes,Walking,Obesity_Type_II
Male,19.78061134056824,1.823258952310084,159.42283852816715,yes,yes,3.0,3.0,Frequently,no,2.2225764175710303,no,1.554847164857939,0.7774235824289695,Sometimes,Motorbike,Obesity_Type_III
Female,24.913340520575225,1.6885248113349005,120.28577853061392,yes,no,3.0,3.0,Sometimes,no,2.864167565071903,no,0.2716648698561938,0.1358324349280969,no,Automobile,Obesity_Type_III
Female,25.61552860642373,1.5748982665010804,105.4121836179894,yes,yes,3.0,3.0,Sometimes,yes,1.0480589241970335,no,0.0961178483940674,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25.72201464312616,1.5707719325788614,104.46712004225536,yes,yes,3.0,3.0,Sometimes,yes,1.0347481696092302,no,0.0694963392184604,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,16.85510512790878,1.6014489487209125,65.0,no,yes,2.710210255817554,1.0,Sometimes,no,2.0,yes,0.8551051279087769,1.7102102558175538,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.613264653699463,1.5061326465369946,58.61326465369946,yes,yes,2.6132646536994626,3.0,Frequently,no,1.0,no,0.6132646536994626,1.2265293073989252,Sometimes,Walking,Overweight_Level_I
Female,29.87345997747347,1.653163500563163,71.12654002252653,yes,yes,2.0,3.0,Sometimes,no,1.0632700112632656,no,0.1265400225265309,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.4984837053128,1.745045488840616,78.4984837053128,yes,yes,2.5015162946872,1.0,Sometimes,no,2.0,no,2.003032589374399,0.0,Sometimes,Walking,Overweight_Level_I
Female,26.08261141209024,1.523801273281031,64.48757958006445,yes,no,2.0,1.0,Sometimes,no,1.7024840839871094,no,0.2975159160128907,0.0,no,Public_Transportation,Overweight_Level_II
Male,24.48120937825664,1.7259395310871684,83.51879062174336,no,yes,3.0,3.0,no,no,2.481209378256634,yes,1.962418756513268,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,18.0,1.7540340964206644,85.40340964206645,yes,no,2.201704821033225,3.0,Sometimes,no,2.798295178966775,no,1.0,0.2017048210332248,Sometimes,Public_Transportation,Overweight_Level_II
Male,43.710291861424224,1.694841167445697,84.45235023370907,no,yes,3.0,3.0,Frequently,no,1.5158832554303112,no,0.0,0.0,no,Automobile,Overweight_Level_II
Male,23.0,1.740451347193368,53.13540415801042,no,yes,2.045134719336806,3.0,Frequently,no,1.045134719336806,no,2.954865280663194,1.909730561326388,no,Public_Transportation,Insufficient_Weight
